#threads: 16
#paths: 1

output attributes: 
name                              offset    size
================================================
position                               0      12
intensity                             12       2
return number                         14       1
number of returns                     15       1
classification                        16       1
scan angle rank                       17       1
user data                             18       1
point source id                       19       2
gps-time                              21       8
rgb                                   29       6
semantic                              35       2
instance                              37       2
visible                               39       1
confidence                            40       2
================================================
                                              42
================================================
cubicAABB: {
	"min": [-2990.514893, -3741.836182, 110.728000],
	"max": [4827.338107, 4076.016818, 7928.581000],
	"size": [7817.853000, 7817.853000, 7817.853000]
}
#points: 805'552'860
total file size: 30.8 GB
target directory: '/home/localadmin/lidarserv/data/kitti_sorted.las_Potree'

=======================================
=== COUNTING                           
=======================================
tStartTaskAssembly: 0.000313s

[1%, 1s], [COUNTING: 2%, duration: 1s, throughput: 18MPs][RAM: 2.4GB (highest 2.4GB), CPU: 52%]
[48%, 73s], [DISTRIBUTING: 44%, duration: 39s, throughput: 9MPs][RAM: 4.1GB (highest 4.9GB), CPU: 93%]
[48%, 74s], [DISTRIBUTING: 44%, duration: 39s, throughput: 9MPs][RAM: 4.1GB (highest 4.9GB), CPU: 91%]
[49%, 75s], [DISTRIBUTING: 46%, duration: 42s, throughput: 9MPs][RAM: 4.1GB (highest 4.9GB), CPU: 94%]
[49%, 76s], [DISTRIBUTING: 48%, duration: 42s, throughput: 9MPs][RAM: 4.1GB (highest 4.9GB), CPU: 68%]
[50%, 77s], [DISTRIBUTING: 50%, duration: 44s, throughput: 9MPs][RAM: 4.1GB (highest 4.9GB), CPU: 89%]
[50%, 78s], [DISTRIBUTING: 50%, duration: 44s, throughput: 9MPs][RAM: 4.1GB (highest 4.9GB), CPU: 58%]
[50%, 79s], [DISTRIBUTING: 50%, duration: 46s, throughput: 9MPs][RAM: 4.1GB (highest 4.9GB), CPU: 95%]
[51%, 80s], [DISTRIBUTING: 52%, duration: 47s, throughput: 9MPs][RAM: 4.1GB (highest 4.9GB), CPU: 64%]
[51%, 81s], [DISTRIBUTING: 52%, duration: 47s, throughput: 9MPs][RAM: 4.1GB (highest 4.9GB), CPU: 95%]
[51%, 82s], [DISTRIBUTING: 53%, duration: 49s, throughput: 9MPs][RAM: 4.1GB (highest 4.9GB), CPU: 81%]
[51%, 83s], [DISTRIBUTING: 54%, duration: 50s, throughput: 9MPs][RAM: 4.1GB (highest 4.9GB), CPU: 83%]
[51%, 84s], [DISTRIBUTING: 54%, duration: 50s, throughput: 9MPs][RAM: 4.1GB (highest 4.9GB), CPU: 92%]
[51%, 85s], [DISTRIBUTING: 54%, duration: 52s, throughput: 8MPs][RAM: 4.1GB (highest 4.9GB), CPU: 95%]
[52%, 86s], [DISTRIBUTING: 56%, duration: 53s, throughput: 9MPs][RAM: 4.1GB (highest 4.9GB), CPU: 85%]
[52%, 87s], [DISTRIBUTING: 56%, duration: 53s, throughput: 9MPs][RAM: 4.1GB (highest 4.9GB), CPU: 89%]
[52%, 88s], [DISTRIBUTING: 57%, duration: 55s, throughput: 8MPs][RAM: 4.1GB (highest 4.9GB), CPU: 94%]
[53%, 89s], [DISTRIBUTING: 58%, duration: 55s, throughput: 8MPs][RAM: 4.1GB (highest 4.9GB), CPU: 86%]
[53%, 90s], [DISTRIBUTING: 60%, duration: 57s, throughput: 8MPs][RAM: 4.1GB (highest 4.9GB), CPU: 86%]
[54%, 91s], [DISTRIBUTING: 61%, duration: 58s, throughput: 8MPs][RAM: 4.1GB (highest 4.9GB), CPU: 76%]
[54%, 92s], [DISTRIBUTING: 62%, duration: 59s, throughput: 8MPs][RAM: 4.1GB (highest 4.9GB), CPU: 73%]
[54%, 93s], [DISTRIBUTING: 63%, duration: 60s, throughput: 8MPs][RAM: 4.1GB (highest 4.9GB), CPU: 91%]
[55%, 94s], [DISTRIBUTING: 66%, duration: 61s, throughput: 9MPs][RAM: 4.1GB (highest 4.9GB), CPU: 84%]
[57%, 95s], [DISTRIBUTING: 71%, duration: 62s, throughput: 9MPs][RAM: 4.1GB (highest 4.9GB), CPU: 90%]
[57%, 96s], [DISTRIBUTING: 72%, duration: 63s, throughput: 9MPs][RAM: 4.1GB (highest 4.9GB), CPU: 95%]
[57%, 97s], [DISTRIBUTING: 72%, duration: 64s, throughput: 9MPs][RAM: 4.1GB (highest 4.9GB), CPU: 66%]
[58%, 98s], [DISTRIBUTING: 73%, duration: 65s, throughput: 9MPs][RAM: 4.1GB (highest 4.9GB), CPU: 79%]
[58%, 99s], [DISTRIBUTING: 73%, duration: 66s, throughput: 9MPs][RAM: 4.1GB (highest 4.9GB), CPU: 71%]
[58%, 100s], [DISTRIBUTING: 73%, duration: 66s, throughput: 9MPs][RAM: 4.1GB (highest 4.9GB), CPU: 69%]
[58%, 101s], [DISTRIBUTING: 74%, duration: 68s, throughput: 9MPs][RAM: 4.1GB (highest 4.9GB), CPU: 90%]
[58%, 102s], [DISTRIBUTING: 75%, duration: 69s, throughput: 9MPs][RAM: 4.1GB (highest 4.9GB), CPU: 92%]
[58%, 103s], [DISTRIBUTING: 75%, duration: 70s, throughput: 9MPs][RAM: 4.1GB (highest 4.9GB), CPU: 94%]
[59%, 104s], [DISTRIBUTING: 76%, duration: 71s, throughput: 9MPs][RAM: 4.1GB (highest 4.9GB), CPU: 95%]
[59%, 105s], [DISTRIBUTING: 77%, duration: 72s, throughput: 9MPs][RAM: 4.1GB (highest 4.9GB), CPU: 85%]
[59%, 106s], [DISTRIBUTING: 77%, duration: 73s, throughput: 9MPs][RAM: 4.1GB (highest 4.9GB), CPU: 91%]
[59%, 107s], [DISTRIBUTING: 78%, duration: 74s, throughput: 8MPs][RAM: 4.1GB (highest 4.9GB), CPU: 87%]
[60%, 108s], [DISTRIBUTING: 79%, duration: 75s, throughput: 8MPs][RAM: 4.1GB (highest 4.9GB), CPU: 88%]
[60%, 109s], [DISTRIBUTING: 79%, duration: 76s, throughput: 8MPs][RAM: 4.1GB (highest 4.9GB), CPU: 92%]
[60%, 110s], [DISTRIBUTING: 79%, duration: 77s, throughput: 8MPs][RAM: 4.1GB (highest 4.9GB), CPU: 71%]
[60%, 111s], [DISTRIBUTING: 80%, duration: 78s, throughput: 8MPs][RAM: 4.1GB (highest 4.9GB), CPU: 90%]
[61%, 112s], [DISTRIBUTING: 83%, duration: 79s, throughput: 8MPs][RAM: 4.1GB (highest 4.9GB), CPU: 92%]
[61%, 113s], [DISTRIBUTING: 84%, duration: 80s, throughput: 8MPs][RAM: 4.1GB (highest 4.9GB), CPU: 88%]
[62%, 114s], [DISTRIBUTING: 85%, duration: 81s, throughput: 8MPs][RAM: 4.1GB (highest 4.9GB), CPU: 80%]
[62%, 115s], [DISTRIBUTING: 86%, duration: 82s, throughput: 8MPs][RAM: 4.1GB (highest 4.9GB), CPU: 93%]
[62%, 116s], [DISTRIBUTING: 87%, duration: 83s, throughput: 8MPs][RAM: 4.1GB (highest 4.9GB), CPU: 76%]
[62%, 117s], [DISTRIBUTING: 87%, duration: 84s, throughput: 8MPs][RAM: 4.1GB (highest 4.9GB), CPU: 88%]
[63%, 118s], [DISTRIBUTING: 89%, duration: 85s, throughput: 8MPs][RAM: 4.1GB (highest 4.9GB), CPU: 78%]
[63%, 119s], [DISTRIBUTING: 89%, duration: 86s, throughput: 8MPs][RAM: 4.1GB (highest 4.9GB), CPU: 76%]
[63%, 120s], [DISTRIBUTING: 89%, duration: 87s, throughput: 8MPs][RAM: 4.1GB (highest 4.9GB), CPU: 96%]
[63%, 121s], [DISTRIBUTING: 90%, duration: 88s, throughput: 8MPs][RAM: 4.1GB (highest 4.9GB), CPU: 84%]
[64%, 122s], [DISTRIBUTING: 91%, duration: 89s, throughput: 8MPs][RAM: 4.1GB (highest 4.9GB), CPU: 85%]
[64%, 123s], [DISTRIBUTING: 93%, duration: 90s, throughput: 8MPs][RAM: 4.1GB (highest 4.9GB), CPU: 87%]
[65%, 124s], [DISTRIBUTING: 94%, duration: 91s, throughput: 8MPs][RAM: 4.1GB (highest 4.9GB), CPU: 77%]
[65%, 125s], [DISTRIBUTING: 95%, duration: 92s, throughput: 8MPs][RAM: 4.1GB (highest 4.9GB), CPU: 89%]
[65%, 126s], [DISTRIBUTING: 96%, duration: 93s, throughput: 8MPs][RAM: 4.1GB (highest 4.9GB), CPU: 75%]
[66%, 127s], [DISTRIBUTING: 97%, duration: 94s, throughput: 8MPs][RAM: 4.1GB (highest 4.9GB), CPU: 76%]
[66%, 128s], [DISTRIBUTING: 98%, duration: 95s, throughput: 8MPs][RAM: 4.1GB (highest 4.9GB), CPU: 84%]
[66%, 129s], [DISTRIBUTING: 99%, duration: 95s, throughput: 8MPs][RAM: 3.9GB (highest 4.9GB), CPU: 38%]
[66%, 130s], [DISTRIBUTING: 99%, duration: 97s, throughput: 8MPs][RAM: 3.7GB (highest 4.9GB), CPU: 30%]
finished creating chunks in 98s
=======================================
[67%, 131s], [DISTRIBUTING: 100%, duration: 98s, throughput: 8MPs][RAM: 2.7GB (highest 4.9GB), CPU: 18%]

=======================================
=== INDEXING                           
=======================================
[67%, 132s], [INDEXING: 0%, duration: 0s, throughput: -nanMPs][RAM: 6.7GB (highest 6.7GB), CPU: 31%]
[67%, 133s], [INDEXING: 0%, duration: 0s, throughput: -nanMPs][RAM: 6.7GB (highest 6.7GB), CPU: 14%]
[67%, 134s], [INDEXING: 0%, duration: 0s, throughput: -nanMPs][RAM: 6.8GB (highest 6.9GB), CPU: 29%]
[67%, 135s], [INDEXING: 0%, duration: 0s, throughput: -nanMPs][RAM: 7.1GB (highest 7.1GB), CPU: 73%]
[67%, 136s], [INDEXING: 0%, duration: 5s, throughput: 0MPs][RAM: 7.7GB (highest 7.7GB), CPU: 89%]
[67%, 137s], [INDEXING: 0%, duration: 5s, throughput: 0MPs][RAM: 9.9GB (highest 10.2GB), CPU: 97%]
[67%, 138s], [INDEXING: 0%, duration: 7s, throughput: 1MPs][RAM: 10.9GB (highest 10.9GB), CPU: 95%]
[67%, 139s], [INDEXING: 0%, duration: 7s, throughput: 1MPs][RAM: 11.1GB (highest 11.3GB), CPU: 100%]
[67%, 140s], [INDEXING: 0%, duration: 7s, throughput: 1MPs][RAM: 11.3GB (highest 11.3GB), CPU: 99%]
[67%, 141s], [INDEXING: 1%, duration: 10s, throughput: 1MPs][RAM: 11.5GB (highest 11.5GB), CPU: 100%]
[67%, 142s], [INDEXING: 1%, duration: 10s, throughput: 1MPs][RAM: 11.5GB (highest 11.6GB), CPU: 99%]
[67%, 143s], [INDEXING: 1%, duration: 11s, throughput: 1MPs][RAM: 11.8GB (highest 11.8GB), CPU: 99%]
[67%, 144s], [INDEXING: 2%, duration: 13s, throughput: 1MPs][RAM: 12.1GB (highest 12.1GB), CPU: 99%]
[68%, 145s], [INDEXING: 3%, duration: 14s, throughput: 1MPs][RAM: 12.0GB (highest 12.1GB), CPU: 99%]
[68%, 146s], [INDEXING: 3%, duration: 14s, throughput: 1MPs][RAM: 12.4GB (highest 12.4GB), CPU: 99%]
[68%, 147s], [INDEXING: 4%, duration: 15s, throughput: 2MPs][RAM: 12.6GB (highest 12.9GB), CPU: 99%]
[69%, 148s], [INDEXING: 6%, duration: 17s, throughput: 3MPs][RAM: 12.6GB (highest 12.9GB), CPU: 99%]
[69%, 149s], [INDEXING: 6%, duration: 18s, throughput: 3MPs][RAM: 12.6GB (highest 13.0GB), CPU: 99%]
[69%, 150s], [INDEXING: 6%, duration: 18s, throughput: 3MPs][RAM: 13.6GB (highest 13.6GB), CPU: 100%]
[69%, 151s], [INDEXING: 6%, duration: 18s, throughput: 3MPs][RAM: 13.4GB (highest 13.8GB), CPU: 99%]
[69%, 152s], [INDEXING: 7%, duration: 21s, throughput: 3MPs][RAM: 13.2GB (highest 13.8GB), CPU: 99%]
[69%, 153s], [INDEXING: 7%, duration: 21s, throughput: 3MPs][RAM: 13.2GB (highest 13.8GB), CPU: 99%]
[70%, 154s], [INDEXING: 10%, duration: 22s, throughput: 4MPs][RAM: 13.3GB (highest 13.8GB), CPU: 99%]
[71%, 155s], [INDEXING: 13%, duration: 23s, throughput: 5MPs][RAM: 13.1GB (highest 13.8GB), CPU: 99%]
[71%, 156s], [INDEXING: 13%, duration: 23s, throughput: 5MPs][RAM: 13.4GB (highest 13.8GB), CPU: 100%]
[71%, 157s], [INDEXING: 13%, duration: 23s, throughput: 5MPs][RAM: 13.5GB (highest 13.8GB), CPU: 100%]
[71%, 158s], [INDEXING: 14%, duration: 27s, throughput: 4MPs][RAM: 13.3GB (highest 13.8GB), CPU: 99%]
[71%, 159s], [INDEXING: 14%, duration: 27s, throughput: 4MPs][RAM: 13.4GB (highest 13.8GB), CPU: 99%]
[71%, 160s], [INDEXING: 14%, duration: 28s, throughput: 4MPs][RAM: 13.3GB (highest 13.8GB), CPU: 99%]
[71%, 161s], [INDEXING: 14%, duration: 28s, throughput: 4MPs][RAM: 13.5GB (highest 13.8GB), CPU: 99%]
[72%, 162s], [INDEXING: 15%, duration: 31s, throughput: 4MPs][RAM: 14.2GB (highest 14.2GB), CPU: 99%]
[72%, 163s], [INDEXING: 15%, duration: 31s, throughput: 4MPs][RAM: 14.3GB (highest 14.3GB), CPU: 99%]
[72%, 164s], [INDEXING: 17%, duration: 32s, throughput: 4MPs][RAM: 13.8GB (highest 14.6GB), CPU: 99%]
[72%, 165s], [INDEXING: 17%, duration: 32s, throughput: 4MPs][RAM: 13.8GB (highest 14.6GB), CPU: 99%]
[73%, 166s], [INDEXING: 18%, duration: 35s, throughput: 4MPs][RAM: 13.9GB (highest 14.6GB), CPU: 100%]
[73%, 167s], [INDEXING: 20%, duration: 36s, throughput: 5MPs][RAM: 13.8GB (highest 14.6GB), CPU: 99%]
[73%, 168s], [INDEXING: 20%, duration: 36s, throughput: 5MPs][RAM: 14.2GB (highest 14.6GB), CPU: 99%]
[73%, 169s], [INDEXING: 20%, duration: 37s, throughput: 4MPs][RAM: 13.7GB (highest 14.6GB), CPU: 99%]
[74%, 170s], [INDEXING: 23%, duration: 39s, throughput: 5MPs][RAM: 13.5GB (highest 14.6GB), CPU: 99%]
[74%, 171s], [INDEXING: 23%, duration: 39s, throughput: 5MPs][RAM: 13.1GB (highest 14.6GB), CPU: 100%]
[74%, 172s], [INDEXING: 23%, duration: 39s, throughput: 5MPs][RAM: 13.1GB (highest 14.6GB), CPU: 99%]
[75%, 173s], [INDEXING: 26%, duration: 42s, throughput: 5MPs][RAM: 13.2GB (highest 14.6GB), CPU: 99%]
[75%, 174s], [INDEXING: 26%, duration: 42s, throughput: 5MPs][RAM: 13.3GB (highest 14.6GB), CPU: 99%]
[76%, 175s], [INDEXING: 28%, duration: 43s, throughput: 5MPs][RAM: 13.5GB (highest 14.6GB), CPU: 99%]
[76%, 176s], [INDEXING: 28%, duration: 43s, throughput: 5MPs][RAM: 13.7GB (highest 14.6GB), CPU: 99%]
[76%, 177s], [INDEXING: 29%, duration: 45s, throughput: 5MPs][RAM: 14.3GB (highest 14.6GB), CPU: 100%]
[76%, 178s], [INDEXING: 29%, duration: 45s, throughput: 5MPs][RAM: 14.3GB (highest 14.7GB), CPU: 99%]
[77%, 179s], [INDEXING: 31%, duration: 47s, throughput: 5MPs][RAM: 13.9GB (highest 14.7GB), CPU: 98%]
[77%, 180s], [INDEXING: 31%, duration: 47s, throughput: 5MPs][RAM: 14.0GB (highest 14.7GB), CPU: 99%]
[77%, 181s], [INDEXING: 32%, duration: 49s, throughput: 5MPs][RAM: 13.5GB (highest 14.7GB), CPU: 99%]
[78%, 182s], [INDEXING: 33%, duration: 50s, throughput: 5MPs][RAM: 13.6GB (highest 14.7GB), CPU: 99%]
[79%, 183s], [INDEXING: 36%, duration: 52s, throughput: 6MPs][RAM: 13.4GB (highest 14.7GB), CPU: 98%]
[79%, 184s], [INDEXING: 36%, duration: 52s, throughput: 6MPs][RAM: 13.1GB (highest 14.7GB), CPU: 99%]
[80%, 185s], [INDEXING: 39%, duration: 53s, throughput: 6MPs][RAM: 13.0GB (highest 14.7GB), CPU: 100%]
[80%, 186s], [INDEXING: 39%, duration: 55s, throughput: 6MPs][RAM: 13.1GB (highest 14.7GB), CPU: 99%]
[80%, 187s], [INDEXING: 39%, duration: 55s, throughput: 6MPs][RAM: 13.2GB (highest 14.7GB), CPU: 100%]
[80%, 188s], [INDEXING: 39%, duration: 55s, throughput: 6MPs][RAM: 13.4GB (highest 14.7GB), CPU: 100%]
[80%, 189s], [INDEXING: 39%, duration: 55s, throughput: 6MPs][RAM: 13.2GB (highest 14.7GB), CPU: 99%]
[80%, 190s], [INDEXING: 41%, duration: 58s, throughput: 6MPs][RAM: 13.5GB (highest 14.7GB), CPU: 100%]
[81%, 191s], [INDEXING: 42%, duration: 59s, throughput: 6MPs][RAM: 14.1GB (highest 14.7GB), CPU: 100%]
[81%, 192s], [INDEXING: 44%, duration: 61s, throughput: 6MPs][RAM: 14.3GB (highest 14.7GB), CPU: 99%]
[82%, 193s], [INDEXING: 45%, duration: 62s, throughput: 6MPs][RAM: 14.1GB (highest 14.7GB), CPU: 100%]
[82%, 194s], [INDEXING: 45%, duration: 63s, throughput: 6MPs][RAM: 14.3GB (highest 14.7GB), CPU: 99%]
[82%, 195s], [INDEXING: 46%, duration: 64s, throughput: 6MPs][RAM: 14.8GB (highest 14.8GB), CPU: 100%]
